,ClassificationCode,EFMaleCount,EFFemaleCount,EFTotalCount,sector_cd,STUDENTAID_MEN,STUDENTAID_WOMEN,STUDENTAID_TOTAL,STUAID_MEN_RATIO,STUAID_WOMEN_RATIO,RECRUITEXP_MEN,RECRUITEXP_WOMEN,RECRUITEXP_TOTAL,HDCOACH_SALARY_MEN,HDCOACH_SALARY_WOMEN,NUM_HDCOACH_MEN,NUM_HDCOACH_WOMEN,HDCOACH_SAL_FTE_MEN,HDCOACH_SAL_FTE_WOMN,FTE_HDCOACH_MEN,FTE_HDCOACH_WOMEN,ASCOACH_SALARY_MEN,ASCOACH_SALARY_WOMEN,NUM_ASCOACH_MEN,NUM_ASCOACH_WOMEN,ASCOACH_SAL_FTE_MEN,ASCOACH_SAL_FTE_WOMN,FTE_ASCOACH_MEN,FTE_ASCOACH_WOMEN,IL_PARTIC_MEN,IL_PARTIC_WOMEN,IL_SUM_PARTIC_MEN,IL_SUM_PARTIC_WOMEN,IL_OPEXPPERPART_MEN,IL_OPEXPPERTEAM_MEN,IL_OPEXPPERPART_WOMEN,IL_OPEXPPERTEAM_WOMEN,IL_TOTAL_OPEXP_MENWOMEN,IL_SUM_OPEXPPERPART_MEN,IL_SUM_OPEXPPERTEAM_MEN,IL_SUM_OPEXPPERPART_WOMEN,IL_SUM_OPEXPPERTEAM_WOMEN,IL_MEN_FTHEADCOACH_MALE,IL_MEN_PTHEADCOACH_MALE,IL_MEN_FTUNIVEMPLOY_MALE,IL_MEN_PTUNIVEMPLOY_MALE,IL_MEN_FTHEADCOACH_FEM,IL_MEN_PTHEADCOACH_FEM,IL_MEN_FTUNIVEMPLOY_FEM,IL_MEN_PTUNIVEMPLOY_FEM,IL_MEN_TOTAL_HEADCOACH,IL_WOMEN_FTHDCOACH_MALE,IL_WOMEN_PTHDCOACH_MALE,IL_WOMEN_FTUNIVEMP_MALE,IL_WOMEN_PTUNIVEMP_MALE,IL_WOMEN_FTHDCOACH_FEM,IL_WOMEN_PTHDCOACH_FEM,IL_WOMEN_FTUNIVEMP_FEM,IL_WOMEN_PTUNIVEMP_FEM,IL_WOMEN_TOTAL_HDCOACH,IL_SUM_FTHDCOACH_MALE,IL_SUM_PTHDCOACH_MALE,IL_SUM_FTUNIVEMP_MALE,IL_SUM_PTUNIVEMP_MALE,IL_SUM_FTHDCOACH_FEM,IL_SUM_PTHDCOACH_FEM,IL_SUM_FTUNIVEMP_FEM,IL_SUM_PTUNIVEMP_FEM,IL_SUM_TOTAL_HDCOACH,IL_MEN_FTASCOACH_MALE,IL_MEN_PTASCOACH_MALE,IL_MEN_FTACUNIVEMP_MALE,IL_MEN_PTACUNIVEMP_MALE,IL_MEN_FTASSTCOACH_FEM,IL_MEN_PTASSTCOACH_FEM,IL_MEN_FTACUNIVEMP_FEM,IL_MEN_PTACUNIVEMP_FEM,IL_MEN_TOTAL_ASSTCOACH,IL_WOMEN_FTASCOACH_MALE,IL_WOMEN_PTASCOACH_MALE,IL_WOMEN_FTACUNEMP_MALE,IL_WOMEN_PTACUNEMP_MALE,IL_WOMEN_FTASTCOACH_FEM,IL_WOMEN_PTASTCOACH_FEM,IL_WOMN_FTACUNIVEMP_FEM,IL_WOMN_PTACUNIVEMP_FEM,IL_WOMEN_TOTAL_ASTCOACH,IL_SUM_FTASCOACH_MALE,IL_SUM_PTASCOACH_MALE,IL_SUM_FTACUNIVEMP_MALE,IL_SUM_PTACUNIVEMP_MALE,IL_SUM_FTASCOACH_FEM,IL_SUM_PTASCOACH_FEM,IL_SUM_FTACUNIVEMP_FEM,IL_SUM_PTACUNIVEMP_FEM,IL_SUM_TOTAL_ASSTCOACH,IL_REV_MEN,IL_REV_WOMEN,IL_TOTAL_REV_MENWOMEN,IL_REVENUE_MENALL,IL_REVENUE_WOMENALL,IL_TOTAL_REVENUE_ALL,IL_EXP_MEN,IL_EXP_WOMEN,IL_TOTAL_EXP_MENWOMEN,IL_EXPENSE_MENALL,IL_EXPENSE_WOMENALL,IL_TOTAL_EXPENSE_ALL,UNDUP_CT_PARTIC_MEN,UNDUP_CT_PARTIC_WOMEN,TOT_REVENUE_ALL_NOTALLOC,TOT_EXPENSE_ALL_NOTALLOC,GRND_TOTAL_REVENUE,GRND_TOTAL_EXPENSE,cluster,PC1,PC2,university
1509,7,444,1380,1824,2,0.0,0.0,0,0,0,0.0,0.0,0,10750.0,11600.0,8.0,10.0,43000.0,46400.0,2.0,2.5,2000.0,2000.0,24.0,24.0,16000.0,19200.0,3.0,2.5,155.0,143.0,155,143,7523.0,160266.0,9155.0,127070.0,287336.0,7523,160266,9155,127070,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,4.0,0.0,2.0,2.0,0.0,10.0,0,16,10,6,0,2,2,0,18,0.0,21.0,0.0,21.0,0.0,3.0,0.0,3.0,24.0,0.0,11.0,0.0,11.0,0.0,13.0,0.0,13.0,24.0,0,32,0,32,0,16,0,16,48,262496.0,261039.0,523535.0,262496,261039,523535,262496.0,261039.0,523535.0,262496,261039,523535,129,119,477890,477890,1137949,1137949,3,-2.6902437203305443,6.8885508938819,Gwynedd Mercy University
1510,8,210,868,1078,5,928565.0,724624.0,1653189,56,44,15489.0,8801.0,24290,7600.0,8167.0,5.0,4.0,18095.0,14203.0,2.1,2.3,10416.0,5250.0,6.0,6.0,17360.0,15000.0,3.6,2.1,57.0,40.0,57,40,9525.0,127634.0,13503.0,148285.0,275919.0,9525,127634,13503,148285,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0,5,4,1,0,4,3,1,9,0.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,6.0,0,8,2,6,0,4,2,2,12,634032.0,512527.0,1146559.0,634032,512527,1146559,634032.0,512527.0,1146559.0,634032,512527,1146559,42,38,66212,66212,2192577,2192577,0,-4.7751304529313865,-2.2234707321078555,Harcum College
1511,14,2313,3010,5323,4,0.0,0.0,0,0,0,0.0,0.0,0,3641.0,3449.0,4.0,3.0,30342.0,25237.0,0.48,0.41,2450.0,2350.0,2.0,2.0,32667.0,31333.0,0.15,0.15,40.0,23.0,40,23,4816.0,31907.0,1810.0,14587.0,46494.0,4816,31907,1810,14587,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0,5,1,4,0,2,2,0,7,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0,5,0,5,0,1,0,1,6,33265.0,13299.0,46564.0,33265,13299,46564,33265.0,13299.0,46564.0,33265,13299,46564,39,23,98706,98706,180024,180024,0,-6.694965071561556,-3.255255420775266,Harrisburg Area Community College-Harrisburg
1512,7,607,654,1261,2,0.0,0.0,0,0,0,11351.0,16648.0,27999,48329.0,39001.0,8.0,10.0,74639.0,53794.0,5.18,7.25,2794.0,3000.0,17.0,20.0,19957.0,20000.0,2.38,3.0,285.0,266.0,285,266,10105.0,252652.0,12058.0,250578.0,503230.0,10105,252652,12058,250578,1.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,8.0,1.0,2.0,2.0,1.0,0.0,7.0,7.0,0.0,10.0,2,8,7,3,0,8,8,0,18,0.0,34.0,1.0,33.0,0.0,0.0,0.0,0.0,34.0,0.0,15.0,2.0,13.0,0.0,19.0,0.0,19.0,34.0,0,49,3,46,0,19,0,19,68,771469.0,851780.0,1623249.0,771469,851780,1623249,771469.0,851780.0,1623249.0,771469,851780,1623249,227,207,1227526,1227526,3089404,3089404,3,-0.0751578245575525,9.51923092765635,Haverford College
1513,5,356,1064,1420,2,324870.0,965916.0,1290786,25,75,3700.0,8079.0,11779,22458.0,18511.0,5.0,9.0,75872.0,67723.0,1.48,2.46,6769.0,7290.0,7.0,12.0,63177.0,55720.0,0.75,1.57,81.0,127.0,81,127,6045.0,90994.0,14994.0,205645.0,296639.0,6045,90994,14994,205645,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,3.0,1.0,3.0,9.0,1,9,1,9,1,3,1,3,14,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,8.0,0.0,8.0,14.0,0,14,1,13,0,8,0,8,22,309258.0,1009005.0,1318263.0,309258,1009005,1318263,309258.0,1009005.0,1318263.0,309258,1009005,1318263,50,95,827243,798379,2895658,2866794,0,-3.935095228916317,0.5990128211205024,Holy Family University
1514,7,283,660,943,2,0.0,0.0,0,0,0,9758.0,13523.0,23281,5920.0,5920.0,9.0,10.0,45538.0,45538.0,1.17,1.3,3109.0,3109.0,11.0,11.0,23915.0,23915.0,1.43,1.43,162.0,193.0,162,193,11086.0,166001.0,11350.0,186851.0,352852.0,11086,166001,11350,186851,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,3.0,2.0,0.0,5.0,3.0,2.0,10.0,0,14,9,5,0,5,3,2,19,0.0,7.0,0.0,7.0,0.0,4.0,0.0,4.0,11.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,10.0,11.0,0,8,0,8,0,14,0,14,22,242473.0,286506.0,528979.0,242473,286506,528979,215883.0,243740.0,459623.0,215883,243740,459623,122,131,101250,64068,735323,625124,3,-3.693880406532802,4.265736543064942,Immaculata University
1515,4,4296,5661,9957,1,961598.0,604032.0,1565630,61,39,77643.0,37730.0,115373,65960.0,52846.0,5.0,10.0,79279.0,59848.0,4.16,8.83,34054.0,16865.0,14.0,8.0,59669.0,38439.0,7.99,3.51,244.0,260.0,244,260,4333.0,79932.0,2603.0,54176.0,134108.0,4333,79932,2603,54176,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,8.0,0.0,2.0,0.0,2.0,0.0,10.0,9,5,13,1,2,0,2,0,16,6.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,6,12,6,12,2,2,2,2,22,485030.0,1636616.0,2121646.0,485030,1636616,2121646,504727.0,1616582.0,2121309.0,504727,1616582,2121309,199,211,2339612,1861131,8100888,7152590,2,0.9975751317304549,-0.8050732585405271,Indiana University of Pennsylvania-Main Campus
1517,6,645,807,1452,2,0.0,0.0,0,0,0,39422.0,26560.0,65982,33616.0,27364.0,9.0,10.0,55008.0,45607.0,5.5,6.0,9712.0,6189.0,23.0,15.0,32467.0,29660.0,6.88,3.13,268.0,193.0,268,193,11143.0,305547.0,14585.0,261351.0,566898.0,11143,305547,14585,261351,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,5.0,0.0,2.0,3.0,5.0,0.0,10.0,5,9,14,0,2,3,5,0,19,5.0,16.0,7.0,14.0,0.0,6.0,4.0,2.0,27.0,1.0,2.0,1.0,2.0,0.0,13.0,6.0,7.0,16.0,6,18,8,16,0,19,10,9,43,454578.0,708937.0,1163515.0,454578,708937,1163515,438983.0,669098.0,1108081.0,438983,669098,1108081,226,151,1410456,1211050,3344414,3075366,3,1.0896629391104424,4.853250501814236,Juniata College
1518,7,445,642,1087,2,0.0,0.0,0,0,0,13044.0,13332.0,26376,28643.0,22113.0,8.0,8.0,48241.0,41624.0,4.75,4.25,3115.0,1510.0,7.0,5.0,20005.0,19868.0,1.09,0.38,188.0,166.0,188,166,11684.0,267123.0,10340.0,173057.0,440180.0,11684,267123,10340,173057,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,8.0,0,9,7,2,0,7,5,2,16,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,8.0,0,11,0,11,0,4,0,4,15,521588.0,322811.0,844399.0,521588,322811,844399,521588.0,322811.0,844399.0,521588,322811,844399,156,139,331818,331818,1348895,1348895,0,-3.8187316375544573,1.9273799511238234,Keystone College
1519,6,1021,882,1903,2,0.0,0.0,0,0,0,41982.0,20688.0,62670,30695.0,23653.0,10.0,9.0,43601.0,33790.0,7.04,6.3,8372.0,3596.0,21.0,14.0,27996.0,17665.0,6.28,2.85,347.0,205.0,347,205,9832.0,320078.0,10526.0,194329.0,514407.0,9832,320078,10526,194329,3.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,9.0,3,11,9,5,3,2,3,2,19,4.0,17.0,4.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,0.0,8.0,0.0,6.0,1.0,5.0,14.0,4,25,4,25,0,6,1,5,35,436082.0,411490.0,847572.0,436082,411490,847572,436082.0,411490.0,847572.0,436082,411490,847572,318,152,547707,547707,2071693,2071693,3,-1.2003328000354312,4.58175177508906,King's College
1520,4,3345,3937,7282,1,350203.0,375303.0,725506,48,52,24838.0,19519.0,44357,56970.0,53268.0,6.0,11.0,75960.0,62601.0,4.5,9.36,21134.0,16324.0,18.0,15.0,45943.0,38379.0,8.28,6.38,280.0,285.0,280,285,10416.0,375485.0,28006.0,536448.0,911933.0,10416,375485,28006,536448,3.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,5.0,1.0,4.0,1.0,5.0,0.0,11.0,6,5,10,1,4,2,6,0,17,4.0,15.0,5.0,14.0,0.0,2.0,0.0,2.0,21.0,2.0,6.0,3.0,5.0,0.0,12.0,0.0,12.0,20.0,6,21,8,19,0,14,0,14,41,858347.0,2315938.0,3174285.0,858347,2315938,3174285,716346.0,1982756.0,2699102.0,716346,1982756,2699102,225,222,1834241,2545309,6806128,6806128,2,2.4502928194885865,3.390368049856888,Kutztown University of Pennsylvania
1521,7,544,607,1151,2,0.0,0.0,0,0,0,12203.0,9993.0,22196,14053.0,13596.0,6.0,6.0,40344.0,38479.0,2.09,2.12,2833.0,2282.0,7.0,6.0,35413.0,29765.0,0.56,0.46,123.0,90.0,123,90,9477.0,160573.0,8981.0,135701.0,296274.0,9477,160573,8981,135701,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,6.0,0,9,4,5,0,3,2,1,12,0.0,9.0,0.0,9.0,0.0,2.0,1.0,1.0,11.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,6.0,9.0,0,11,0,11,0,9,2,7,20,255102.0,195929.0,451031.0,255102,195929,451031,254633.0,195773.0,450406.0,254633,195773,450406,120,90,29398,33174,615053,615053,0,-4.733289650258112,0.7677458198389217,La Roche College
1522,3,1283,1891,3174,2,2608256.0,3834382.0,6442638,40,60,156411.0,137584.0,293995,113413.0,50706.0,9.0,12.0,170120.0,67608.0,6.0,9.0,24431.0,18521.0,21.0,26.0,36647.0,26753.0,14.0,18.0,233.0,293.0,233,293,93676.0,1451064.0,51274.0,974465.0,2425529.0,93676,1451064,51274,974465,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,8.0,1.0,3.0,0.0,3.0,0.0,12.0,6,12,16,2,3,0,3,0,21,7.0,6.0,10.0,3.0,0.0,8.0,1.0,7.0,21.0,2.0,4.0,5.0,1.0,8.0,12.0,10.0,10.0,26.0,9,10,15,4,8,20,11,17,47,2934993.0,4816888.0,7751881.0,2934993,4816888,7751881,2934535.0,4741066.0,7675601.0,2934535,4741066,7675601,187,239,2929889,2613743,15324264,14939598,1,8.641077823299076,3.0778015620421706,La Salle University
1523,13,674,457,1131,5,339285.0,118408.0,457693,74,26,6274.0,4334.0,10608,22817.0,6537.0,5.0,6.0,55114.0,31378.0,2.07,1.25,3396.0,2248.0,21.0,9.0,22079.0,20032.0,3.23,1.01,229.0,60.0,229,60,8626.0,361849.0,8965.0,109346.0,471195.0,8626,361849,8965,109346,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,6.0,1,7,2,6,0,3,1,2,11,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,9.0,0,27,0,27,0,3,0,3,30,301850.0,200294.0,502144.0,301850,200294,502144,301850.0,200294.0,502144.0,301850,200294,502144,191,55,261364,261364,1651706,1651706,0,-4.7637839937079525,1.0114042939716361,Lackawanna College
1524,2,1227,1278,2505,2,5312362.0,3927940.0,9240302,57,43,241088.0,104354.0,345442,90632.0,62476.0,9.0,9.0,116527.0,74971.0,7.0,7.5,41111.0,27277.0,23.0,15.0,65755.0,50327.0,14.38,8.13,326.0,276.0,336,282,40311.0,1274173.0,40373.0,802706.0,2076879.0,41147,1282531,41209,807721,5.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,9.0,2.0,2.0,4.0,0.0,4.0,1.0,5.0,0.0,9.0,7,6,11,2,4,2,6,0,19,12.0,18.0,13.0,17.0,0.0,3.0,0.0,3.0,33.0,2.0,8.0,3.0,7.0,4.0,9.0,4.0,9.0,23.0,14,26,16,24,4,13,4,13,57,2968926.0,5176449.0,8145375.0,2990096,5189151,8179247,2968926.0,5176449.0,8145375.0,2990096,5189151,8179247,290,222,4333554,4333554,22638590,22638590,1,8.153949612646416,2.8941839219511585,Lafayette College
1525,7,384,440,824,2,0.0,0.0,0,0,0,4712.0,4591.0,9303,16265.0,15933.0,6.0,7.0,41528.0,39134.0,2.35,2.85,2950.0,2625.0,10.0,12.0,39865.0,37500.0,0.74,0.84,96.0,95.0,96,95,7247.0,126237.0,10685.0,141482.0,267719.0,7247,126237,10685,141482,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,7.0,0,6,4,2,0,7,7,0,13,0.0,8.0,2.0,6.0,0.0,3.0,1.0,2.0,11.0,0.0,3.0,0.0,3.0,0.0,10.0,1.0,9.0,13.0,0,11,2,9,0,13,2,11,24,220435.0,228290.0,448725.0,220435,228290,448725,215035.0,224941.0,439976.0,215035,224941,439976,94,84,639213,602213,1253654,1206644,0,-3.791492866726874,2.1992044732739853,Lancaster Bible College
1526,6,733,865,1598,2,0.0,0.0,0,0,0,77348.0,26190.0,103538,22906.0,17935.0,12.0,13.0,55642.0,42392.0,4.94,5.5,5862.0,2047.0,31.0,22.0,42163.0,16026.0,4.31,2.81,410.0,246.0,410,246,10803.0,352292.0,17293.0,287474.0,639766.0,10803,352292,17293,287474,0.0,9.0,7.0,2.0,0.0,3.0,3.0,0.0,12.0,0.0,4.0,2.0,2.0,0.0,9.0,8.0,1.0,13.0,0,13,9,4,0,12,11,1,25,0.0,42.0,6.0,36.0,0.0,4.0,0.0,4.0,46.0,0.0,17.0,2.0,15.0,0.0,21.0,1.0,20.0,38.0,0,59,8,51,0,25,1,24,84,612451.0,728896.0,1341347.0,612451,728896,1341347,604154.0,720277.0,1324431.0,604154,720277,1324431,325,193,1118911,1106837,3236818,3200279,3,1.3485235544162608,14.947931364213977,Lebanon Valley College
1527,14,1085,1372,2457,4,0.0,0.0,0,0,0,0.0,0.0,0,6192.0,6546.0,4.0,3.0,16083.0,15966.0,1.54,1.23,2813.0,3490.0,5.0,5.0,15983.0,16009.0,0.88,1.09,61.0,30.0,61,30,2647.0,43806.0,3487.0,32331.0,76137.0,2647,43806,3487,32331,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0,5,0,5,0,2,0,2,7,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,0,9,0,9,0,1,0,1,10,95163.0,65802.0,160965.0,95163,65802,160965,59518.0,42176.0,101694.0,59518,42176,101694,61,30,112698,85346,341213,246231,0,-6.899175175998028,-2.5386833909678206,Lehigh Carbon Community College
1528,2,2801,2189,4990,2,6556871.0,5820025.0,12376896,53,47,241581.0,177491.0,419072,96882.0,61256.0,11.0,12.0,120691.0,76730.0,8.83,9.58,34584.0,16836.0,34.0,28.0,49199.0,29874.0,23.9,15.78,434.0,351.0,434,351,53046.0,1742391.0,50424.0,1003633.0,2746024.0,53046,1742391,50424,1003633,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,7.0,0.0,4.0,1.0,5.0,0.0,12.0,10,8,18,0,4,1,5,0,23,19.0,16.0,20.0,15.0,0.0,9.0,3.0,6.0,44.0,2.0,14.0,5.0,11.0,7.0,15.0,9.0,13.0,38.0,21,30,25,26,7,24,12,19,82,5478962.0,7523414.0,13002376.0,5478962,7523414,13002376,5478962.0,7523414.0,13002376.0,5478962,7523414,13002376,359,265,12845442,12845442,34314228,34314228,1,15.36869976781302,6.148336257510688,Lehigh University
1529,4,619,1048,1667,1,544750.0,278200.0,822950,66,34,1835.0,61.0,1896,47339.0,30518.0,4.0,5.0,58263.0,43597.0,3.25,3.5,32181.0,27914.0,5.0,2.0,35757.0,37219.0,4.5,1.5,191.0,117.0,191,117,11262.0,309663.0,9099.0,143452.0,453115.0,11262,309663,9099,143452,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,5.0,4,1,5,0,0,4,4,0,9,4.0,8.0,5.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,8.0,4,13,6,11,1,2,1,2,20,357720.0,489135.0,846855.0,357720,489135,846855,357720.0,489135.0,846855.0,357720,489135,846855,167,76,562134,562134,3175051,3175051,0,-2.7965275900801827,-1.9779873454411443,Lincoln University
1530,4,1547,1975,3522,1,380771.0,412969.0,793740,48,52,18233.0,10598.0,28831,63646.0,61502.0,7.0,9.0,74254.0,72640.0,6.0,7.62,34426.0,34279.0,11.0,7.0,47935.0,45793.0,7.9,5.24,268.0,280.0,268,280,15357.0,511749.0,16686.0,457209.0,968958.0,15357,511749,16686,457209,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0,0.0,6.0,1.0,7.0,0.0,9.0,6,2,8,0,6,2,8,0,16,7.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,11.0,8,13,10,11,3,5,3,5,29,1573750.0,2148990.0,3722740.0,1573750,2148990,3722740,1488584.0,2114891.0,3603475.0,1488584,2114891,3603475,218,201,1171611,1095597,6278741,6033848,2,2.5619167791464688,0.05284621564706262,Lock Haven University
1531,14,1132,1386,2518,4,0.0,0.0,0,0,0,0.0,0.0,0,4466.0,3600.0,3.0,4.0,15225.0,17349.0,0.88,0.83,2400.0,2066.0,3.0,3.0,16000.0,15892.0,0.45,0.39,32.0,33.0,32,33,5333.0,63178.0,7444.0,59161.0,122339.0,5333,63178,7444,59161,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0,5,0,5,0,2,2,0,7,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,3,0,3,0,3,0,3,6,50900.0,48350.0,99250.0,50900,48350,99250,50858.0,48283.0,99141.0,50858,48283,99141,32,33,116000,115945,285050,284748,0,-6.883202825668719,-2.9640003807485864,Luzerne County Community College
1532,6,595,644,1239,2,0.0,0.0,0,0,0,52960.0,19689.0,72649,39224.0,32374.0,9.0,8.0,55332.0,46834.0,6.38,5.53,13029.0,3090.0,22.0,16.0,38578.0,21590.0,7.43,2.29,279.0,139.0,279,139,10651.0,246873.0,11378.0,200379.0,447252.0,10651,246873,11378,200379,0.0,8.0,6.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,4.0,2.0,2.0,0.0,4.0,3.0,1.0,8.0,0,12,8,4,0,5,3,2,17,0.0,22.0,5.0,17.0,0.0,3.0,0.0,3.0,25.0,0.0,9.0,0.0,9.0,0.0,10.0,0.0,10.0,19.0,0,31,5,26,0,13,0,13,44,606091.0,490458.0,1096549.0,606091,490458,1096549,529886.0,458987.0,988873.0,529886,458987,988873,273,131,841732,839411,2882749,2620738,3,-1.8185360988442154,6.401211982936852,Lycoming College
1533,14,123,277,400,5,0.0,0.0,0,0,0,3000.0,3000.0,6000,5000.0,5000.0,2.0,1.0,30303.0,29412.0,0.33,0.17,2000.0,2000.0,2.0,1.0,16000.0,15385.0,0.25,0.13,30.0,10.0,30,10,2829.0,39255.0,2215.0,22145.0,61400.0,2829,39255,2215,22145,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,1,2,0,0,0,0,3,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,0,3,0,0,0,0,3,51058.0,0.0,51058.0,51058,0,51058,51058.0,0.0,51058.0,51058,0,51058,30,10,87626,87626,254434,254434,0,-7.503075396299558,-4.9882058268657605,Manor College
1534,5,786,1135,1921,1,218598.0,235466.0,454064,48,52,3696.0,5434.0,9130,64663.0,51439.0,4.0,6.0,68974.0,58787.0,3.75,5.25,9700.0,12685.0,12.0,8.0,36604.0,38881.0,3.18,2.61,160.0,143.0,160,143,5828.0,206827.0,11018.0,256940.0,463767.0,5828,206827,11018,256940,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,5,2,7,0,3,0,3,0,10,2.0,12.0,3.0,11.0,0.0,1.0,0.0,1.0,15.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,8.0,2,15,3,14,2,4,2,4,23,862677.0,915590.0,1778267.0,862677,915590,1778267,862677.0,915590.0,1778267.0,862677,915590,1778267,135,111,2607787,2472217,4942568,4806998,2,-1.513551961914175,-1.7268225372577122,Mansfield University of Pennsylvania
1535,7,546,1171,1717,2,0.0,0.0,0,0,0,5313.0,7230.0,12543,13817.0,15519.0,9.0,11.0,42880.0,46770.0,2.9,3.65,5387.0,4618.0,12.0,14.0,28731.0,25861.0,2.25,2.5,154.0,183.0,154,183,11551.0,173175.0,12962.0,197889.0,371064.0,11551,173175,12962,197889,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,5.0,1.0,0.0,5.0,3.0,2.0,11.0,0,15,13,2,0,5,3,2,20,0.0,10.0,0.0,10.0,0.0,2.0,0.0,2.0,12.0,0.0,6.0,0.0,6.0,0.0,8.0,0.0,8.0,14.0,0,16,0,16,0,10,0,10,26,317399.0,412384.0,729783.0,317399,412384,729783,317399.0,412384.0,729783.0,317399,412384,729783,145,169,654362,654362,1528835,1526739,3,-2.7823803434012504,4.734042093255508,Marywood University
